caldt,vwretd
27/06/1978,0.002240
28/06/1978,0.004014
29/06/1978,0.002518
30/06/1978,-0.000403
03/07/1978,-0.002875
05/07/1978,-0.008194
06/07/1978,0.000093
07/07/1978,0.006002
10/07/1978,0.003579
11/07/1978,0.006205
12/07/1978,0.003759
13/07/1978,0.000451
14/07/1978,0.012528
17/07/1978,0.002754
18/07/1978,-0.007714
19/07/1978,0.011321
20/07/1978,0.000413
21/07/1978,-0.002799
24/07/1978,-0.000578
25/07/1978,0.006881
26/07/1978,0.006052
27/07/1978,0.005456
28/07/1978,0.004819
31/07/1978,0.007340
01/08/1978,0.001241
02/08/1978,0.021251
03/08/1978,0.004749
04/08/1978,0.004619
07/08/1978,-0.001478
08/08/1978,0.004918
09/08/1978,0.005300
10/08/1978,-0.005681
11/08/1978,0.003456
14/08/1978,0.001183
15/08/1978,-0.001125
16/08/1978,0.007488
17/08/1978,0.005654
18/08/1978,-0.002003
21/08/1978,-0.007671
22/08/1978,0.003089
23/08/1978,0.006245
24/08/1978,0.002931
25/08/1978,0.000593
28/08/1978,-0.007183
29/08/1978,-0.005556
30/08/1978,0.001929
31/08/1978,-0.001621
01/09/1978,0.004649
05/09/1978,0.005570
06/09/1978,0.008384
07/09/1978,0.001604
08/09/1978,0.013036
11/09/1978,0.002400
12/09/1978,0.001031
13/09/1978,-0.004982
14/09/1978,-0.010463
15/09/1978,-0.009080
18/09/1978,-0.010311
19/09/1978,-0.007191
20/09/1978,-0.009184
21/09/1978,-0.000005
22/09/1978,0.000785
25/09/1978,0.000047
26/09/1978,0.007249
27/09/1978,-0.008278
28/09/1978,0.002486
29/09/1978,0.005416
02/10/1978,0.003459
03/10/1978,-0.002609
04/10/1978,0.004041
05/10/1978,0.002615
06/10/1978,0.002737
09/10/1978,0.009406
10/10/1978,-0.001129
11/10/1978,0.008724
12/10/1978,-0.004422
13/10/1978,-0.002741
16/10/1978,-0.017963
17/10/1978,-0.016696
18/10/1978,-0.009444
19/10/1978,-0.012884
20/10/1978,-0.017597
23/10/1978,-0.001947
24/10/1978,-0.005545
25/10/1978,-0.001859
26/10/1978,-0.016797
27/10/1978,-0.018928
30/10/1978,0.000293
31/10/1978,-0.017355
01/11/1978,0.041263
02/11/1978,-0.008841
03/11/1978,0.005728
06/11/1978,-0.007689
07/11/1978,-0.015357
08/11/1978,0.004627
09/11/1978,0.001579
10/11/1978,0.005162
13/11/1978,-0.016179
14/11/1978,-0.009714
15/11/1978,0.003253
16/11/1978,0.010542
17/11/1978,0.009744
20/11/1978,0.009328
21/11/1978,-0.001114
22/11/1978,0.006222
24/11/1978,0.005077
27/11/1978,0.002705
28/11/1978,-0.007548
29/11/1978,-0.013535
30/11/1978,0.009270
01/12/1978,0.016133
04/12/1978,0.000570
05/12/1978,0.012566
06/12/1978,0.002113
07/12/1978,-0.003377
08/12/1978,-0.003800
11/12/1978,0.004648
12/12/1978,-0.004767
13/12/1978,-0.005532
14/12/1978,0.000066
15/12/1978,-0.006862
18/12/1978,-0.021555
19/12/1978,0.007257
20/12/1978,0.004710
21/12/1978,0.001175
22/12/1978,0.016867
26/12/1978,0.010412
27/12/1978,-0.008250
28/12/1978,-0.003480
29/12/1978,-0.000669
02/01/1979,0.006261
03/01/1979,0.011472
04/01/1979,0.009765
05/01/1979,0.006824
08/01/1979,-0.002450
09/01/1979,0.005268
10/01/1979,-0.005179
11/01/1979,0.004687
12/01/1979,0.008065
15/01/1979,0.006737
16/01/1979,-0.010853
17/01/1979,-0.000487
18/01/1979,0.004372
19/01/1979,0.000172
22/01/1979,0.000727
23/01/1979,0.006379
24/01/1979,-0.003192
25/01/1979,0.009610
26/01/1979,0.006513
29/01/1979,-0.002080
30/01/1979,-0.003208
31/01/1979,-0.010954
01/02/1979,0.000655
02/02/1979,-0.002862
05/02/1979,-0.012486
06/02/1979,0.000026
07/02/1979,-0.008773
08/02/1979,0.005728
09/02/1979,0.003017
12/02/1979,0.003040
13/02/1979,0.007921
14/02/1979,-0.001022
15/02/1979,-0.000159
16/02/1979,0.000795
20/02/1979,0.006371
21/02/1979,-0.002345
22/02/1979,-0.005175
23/02/1979,-0.005302
26/02/1979,-0.000973
27/02/1979,-0.016553
28/02/1979,0.001144
01/03/1979,0.006992
02/03/1979,0.001469
05/03/1979,0.011381
06/03/1979,-0.001871
07/03/1979,0.006811
08/03/1979,0.010646
09/03/1979,0.000447
12/03/1979,0.001930
13/03/1979,0.002752
14/03/1979,-0.000321
15/03/1979,0.002276
16/03/1979,0.008017
19/03/1979,0.003781
20/03/1979,-0.004948
21/03/1979,0.006899
22/03/1979,0.004485
23/03/1979,0.000346
26/03/1979,-0.004629
27/03/1979,0.013347
28/03/1979,-0.003157
29/03/1979,0.000117
30/03/1979,-0.002900
02/04/1979,-0.006468
03/04/1979,0.013824
04/04/1979,0.003410
05/04/1979,0.006024
06/04/1979,-0.000115
09/04/1979,-0.002581
10/04/1979,0.004797
11/04/1979,-0.008549
12/04/1979,-0.001816
16/04/1979,-0.007965
17/04/1979,-0.000321
18/04/1979,0.005386
19/04/1979,-0.003202
20/04/1979,0.000580
23/04/1979,0.003205
24/04/1979,0.005478
25/04/1979,0.003732
26/04/1979,-0.004285
27/04/1979,-0.002068
30/04/1979,-0.000198
01/05/1979,0.000206
02/05/1979,0.000820
03/05/1979,0.000463
04/05/1979,-0.009084
07/05/1979,-0.017892
08/05/1979,-0.000037
09/05/1979,0.003612
10/05/1979,-0.008439
11/05/1979,0.001447
14/05/1979,-0.004552
15/05/1979,0.001006
16/05/1979,0.002494
17/05/1979,0.014931
18/05/1979,0.001277
21/05/1979,0.002905
22/05/1979,0.004994
23/05/1979,-0.003059
24/05/1979,0.001793
25/05/1979,0.003540
29/05/1979,-0.001023
30/05/1979,-0.009033
31/05/1979,0.000499
01/06/1979,0.001395
04/06/1979,0.002317
05/06/1979,0.012148
06/06/1979,0.006813
07/06/1979,0.006111
08/06/1979,-0.001499
11/06/1979,0.003170
12/06/1979,0.009257
13/06/1979,-0.003168
14/06/1979,-0.001559
15/06/1979,0.001018
18/06/1979,-0.005398
19/06/1979,0.000564
20/06/1979,0.001743
21/06/1979,0.004533
22/06/1979,0.004725
25/06/1979,-0.004592
26/06/1979,-0.003942
27/06/1979,0.005901
28/06/1979,0.005739
29/06/1979,0.000602
02/07/1979,-0.008685
03/07/1979,0.001590
05/07/1979,0.004034
06/07/1979,0.010521
09/07/1979,0.008067
10/07/1979,-0.002819
11/07/1979,-0.005654
12/07/1979,-0.007233
13/07/1979,-0.003046
16/07/1979,0.004498
17/07/1979,-0.009034
18/07/1979,-0.002354
19/07/1979,0.000243
20/07/1979,0.002832
23/07/1979,-0.002466
24/07/1979,0.003424
25/07/1979,0.010578
26/07/1979,0.001476
27/07/1979,0.001633
30/07/1979,0.001513
31/07/1979,0.005920
01/08/1979,0.003769
02/08/1979,0.000661
03/08/1979,-0.000445
06/08/1979,0.002464
07/08/1979,0.011967
08/08/1979,0.003713
09/08/1979,-0.002508
10/08/1979,0.008380
13/08/1979,0.008846
14/08/1979,0.001687
15/08/1979,0.007393
16/08/1979,-0.001542
17/08/1979,0.003052
20/08/1979,0.005521
21/08/1979,0.000841
22/08/1979,0.001922
23/08/1979,-0.002427
24/08/1979,0.000343
27/08/1979,0.005684
28/08/1979,-0.000695
29/08/1979,0.000375
30/08/1979,0.000221
31/08/1979,0.003959
04/09/1979,-0.015723
05/09/1979,-0.012015
06/09/1979,0.005599
07/09/1979,0.008513
10/09/1979,0.005462
11/09/1979,-0.006363
12/09/1979,0.003841
13/09/1979,0.000699
14/09/1979,0.009450
17/09/1979,-0.000850
18/09/1979,-0.007081
19/09/1979,0.002613
20/09/1979,0.017086
21/09/1979,-0.000042
24/09/1979,-0.007511
25/09/1979,0.000515
26/09/1979,0.002773
27/09/1979,0.001654
28/09/1979,-0.006631
01/10/1979,-0.005362
02/10/1979,0.008444
03/10/1979,0.001639
04/10/1979,0.005946
05/10/1979,0.009200
08/10/1979,-0.011874
09/10/1979,-0.034279
10/10/1979,-0.018912
11/10/1979,0.000098
12/10/1979,-0.002767
15/10/1979,-0.012062
16/10/1979,-0.002104
17/10/1979,0.003339
18/10/1979,0.002408
19/10/1979,-0.020408
22/10/1979,-0.014312
23/10/1979,-0.003693
24/10/1979,0.002554
25/10/1979,-0.003118
26/10/1979,0.006885
29/10/1979,0.002174
30/10/1979,0.017862
31/10/1979,-0.005525
01/11/1979,0.008564
02/11/1979,0.002344
05/11/1979,-0.006187
06/11/1979,-0.005342
07/11/1979,-0.011927
08/11/1979,0.005769
09/11/1979,0.012722
12/11/1979,0.017838
13/11/1979,-0.003075
14/11/1979,0.004340
15/11/1979,0.007904
16/11/1979,-0.001558
19/11/1979,0.004867
20/11/1979,-0.004313
21/11/1979,0.001160
23/11/1979,0.008420
26/11/1979,0.021896
27/11/1979,-0.001771
28/11/1979,0.004182
29/11/1979,0.001210
30/11/1979,-0.004343
03/12/1979,-0.002366
04/12/1979,0.008670
05/12/1979,0.005276
06/12/1979,0.007359
07/12/1979,-0.003306
10/12/1979,0.002692
11/12/1979,-0.001513
12/12/1979,0.001414
13/12/1979,0.002122
14/12/1979,0.010806
17/12/1979,0.005099
18/12/1979,-0.008828
19/12/1979,-0.000917
20/12/1979,0.001808
21/12/1979,-0.005386
24/12/1979,0.000858
26/12/1979,0.001389
27/12/1979,0.001457
28/12/1979,0.000614
31/12/1979,0.000990
02/01/1980,-0.020089
03/01/1980,-0.006510
04/01/1980,0.013735
07/01/1980,0.004369
08/01/1980,0.019340
09/01/1980,0.001714
10/01/1980,0.008958
11/01/1980,0.002361
14/01/1980,0.003998
15/01/1980,0.005925
16/01/1980,0.000683
17/01/1980,-0.001927
18/01/1980,0.002400
21/01/1980,0.008928
22/01/1980,-0.006371
23/01/1980,0.015326
24/01/1980,0.003041
25/01/1980,-0.000166
28/01/1980,0.010314
29/01/1980,-0.005532
30/01/1980,0.010758
31/01/1980,-0.006642
01/02/1980,0.007284
04/02/1980,-0.004598
05/02/1980,0.002471
06/02/1980,0.009265
07/02/1980,0.005055
08/02/1980,0.013678
11/02/1980,-0.006879
12/02/1980,0.006227
13/02/1980,0.002573
14/02/1980,-0.014436
15/02/1980,-0.008113
19/02/1980,-0.006289
20/02/1980,0.015708
21/02/1980,-0.008052
22/02/1980,-0.003617
25/02/1980,-0.013514
26/02/1980,0.006311
27/02/1980,-0.011478
28/02/1980,0.000233
29/02/1980,0.009930
03/03/1980,-0.008626
04/03/1980,-0.000181
05/03/1980,-0.014992
06/03/1980,-0.023723
07/03/1980,-0.017405
10/03/1980,-0.008084
11/03/1980,0.012893
12/03/1980,-0.006550
13/03/1980,-0.010131
14/03/1980,-0.003340
17/03/1980,-0.031946
18/03/1980,0.014168
19/03/1980,0.004809
20/03/1980,-0.010289
21/03/1980,-0.007213
24/03/1980,-0.031109
25/03/1980,-0.005046
26/03/1980,-0.005467
27/03/1980,-0.018623
28/03/1980,0.030149
31/03/1980,0.015188
01/04/1980,0.003701
02/04/1980,0.008570
03/04/1980,-0.003685
07/04/1980,-0.019375
08/04/1980,0.010763
09/04/1980,0.019665
10/04/1980,0.009389
11/04/1980,-0.000828
14/04/1980,-0.009605
15/04/1980,-0.002081
16/04/1980,-0.010580
17/04/1980,-0.004936
18/04/1980,-0.003360
21/04/1980,-0.008350
22/04/1980,0.034531
23/04/1980,0.004073
24/04/1980,0.007911
25/04/1980,0.005293
28/04/1980,0.004338
29/04/1980,0.003712
30/04/1980,0.003369
01/05/1980,-0.005908
02/05/1980,0.001930
05/05/1980,0.008024
06/05/1980,0.001027
07/05/1980,0.008429
08/05/1980,-0.007125
09/05/1980,-0.011516
12/05/1980,0.000250
13/05/1980,0.012732
14/05/1980,0.006876
15/05/1980,0.001803
16/05/1980,0.004667
19/05/1980,0.002797
20/05/1980,-0.000478
21/05/1980,0.001355
22/05/1980,0.012380
23/05/1980,0.015204
27/05/1980,0.007515
28/05/1980,0.006502
29/05/1980,-0.014640
30/05/1980,0.007401
02/06/1980,-0.002135
03/06/1980,-0.001560
04/06/1980,0.017491
05/06/1980,0.002358
06/06/1980,0.004674
09/06/1980,0.004311
10/06/1980,0.008129
11/06/1980,0.011279
12/06/1980,-0.002718
13/06/1980,0.003191
16/06/1980,0.001893
17/06/1980,0.000778
18/06/1980,0.001535
19/06/1980,-0.012738
20/06/1980,-0.003847
23/06/1980,0.004242
24/06/1980,0.006217
25/06/1980,0.012665
26/06/1980,-0.003258
27/06/1980,-0.000650
30/06/1980,-0.014220
01/07/1980,0.005997
02/07/1980,0.006945
03/07/1980,0.014021
07/07/1980,0.007726
08/07/1980,-0.002593
09/07/1980,0.001133
10/07/1980,-0.007739
11/07/1980,0.007526
14/07/1980,0.017163
15/07/1980,-0.004618
16/07/1980,0.002438
17/07/1980,0.014358
18/07/1980,0.003558
21/07/1980,0.003722
22/07/1980,-0.002439
23/07/1980,-0.000968
24/07/1980,-0.000588
25/07/1980,-0.007316
28/07/1980,0.004719
29/07/1980,0.007937
30/07/1980,0.000618
31/07/1980,-0.003933
01/08/1980,-0.001730
04/08/1980,-0.003378
05/08/1980,-0.000038
06/08/1980,0.006677
07/08/1980,0.014641
08/08/1980,0.003222
11/08/1980,0.009677
12/08/1980,-0.007159
13/08/1980,-0.002478
14/08/1980,0.015313
15/08/1980,0.003787
18/08/1980,-0.017907
19/08/1980,-0.005832
20/08/1980,0.010826
21/08/1980,0.015040
22/08/1980,0.005932
25/08/1980,-0.004551
26/08/1980,-0.001138
27/08/1980,-0.009061
28/08/1980,-0.011290
29/08/1980,0.002920
02/09/1980,0.010539
03/09/1980,0.019454
04/09/1980,-0.003451
05/09/1980,-0.002840
08/09/1980,-0.011305
09/09/1980,0.005732
10/09/1980,0.007322
11/09/1980,0.007586
12/09/1980,0.001168
15/09/1980,0.000804
16/09/1980,0.009234
17/09/1980,0.014921
18/09/1980,-0.003466
19/09/1980,0.005597
22/09/1980,0.008199
23/09/1980,-0.006231
24/09/1980,0.006537
25/09/1980,-0.011300
26/09/1980,-0.019834
29/09/1980,-0.023875
30/09/1980,0.015499
01/10/1980,0.013854
02/10/1980,0.007365
03/10/1980,0.010994
06/10/1980,0.017377
07/10/1980,-0.004504
08/10/1980,0.005048
09/10/1980,-0.003065
10/10/1980,-0.003792
13/10/1980,0.012112
14/10/1980,0.000266
15/10/1980,0.012657
16/10/1980,-0.011410
17/10/1980,-0.004421
20/10/1980,0.007146
21/10/1980,-0.005720
22/10/1980,0.001926
23/10/1980,-0.017670
24/10/1980,0.002392
27/10/1980,-0.013921
28/10/1980,0.000975
29/10/1980,-0.002095
30/10/1980,-0.014858
31/10/1980,0.010168
03/11/1980,0.011665
05/11/1980,0.017037
06/11/1980,-0.017688
07/11/1980,0.001776
10/11/1980,0.002561
11/11/1980,0.012748
12/11/1980,0.023210
13/11/1980,0.015160
14/11/1980,0.005426
17/11/1980,0.004191
18/11/1980,0.014199
19/11/1980,-0.003228
20/11/1980,0.009507
21/11/1980,-0.007624
24/11/1980,-0.005725
25/11/1980,0.008462
26/11/1980,0.005847
28/11/1980,0.003653
01/12/1980,-0.021246
02/12/1980,-0.002727
03/12/1980,-0.000590
04/12/1980,-0.000958
05/12/1980,-0.019118
08/12/1980,-0.026472
09/12/1980,-0.001651
10/12/1980,-0.015740
11/12/1980,-0.011309
12/12/1980,0.014859
15/12/1980,0.001605
16/12/1980,0.007485
17/12/1980,0.016168
18/12/1980,0.004134
19/12/1980,0.007119
22/12/1980,0.013764
23/12/1980,-0.002912
24/12/1980,0.004054
26/12/1980,0.004888
29/12/1980,-0.010363
30/12/1980,0.002016
31/12/1980,0.003983
02/01/1981,0.006105
05/01/1981,0.009826
06/01/1981,0.000370
07/01/1981,-0.025806
08/01/1981,-0.013230
09/01/1981,0.004276
12/01/1981,0.000957
13/01/1981,-0.002215
14/01/1981,0.003061
15/01/1981,0.005897
16/01/1981,0.005151
19/01/1981,-0.002288
20/01/1981,-0.018382
21/01/1981,-0.003009
22/01/1981,-0.007630
23/01/1981,0.000063
26/01/1981,-0.004451
27/01/1981,0.010451
28/01/1981,-0.004235
29/01/1981,-0.000343
30/01/1981,-0.004687
02/02/1981,-0.021861
03/02/1981,0.010978
04/02/1981,0.002822
05/02/1981,0.009811
06/02/1981,0.008590
09/02/1981,-0.009191
10/02/1981,-0.000914
11/02/1981,-0.006941
12/02/1981,-0.005914
13/02/1981,-0.002344
17/02/1981,0.004683
18/02/1981,0.004640
19/02/1981,-0.013938
20/02/1981,-0.000987
23/02/1981,0.006074
24/02/1981,0.002164
25/02/1981,0.007200
26/02/1981,0.011857
27/02/1981,0.009717
02/03/1981,0.006262
03/03/1981,-0.008779
04/03/1981,0.001999
05/03/1981,-0.004884
06/03/1981,-0.000352
09/03/1981,0.008067
10/03/1981,-0.004477
11/03/1981,-0.002799
12/03/1981,0.022601
13/03/1981,0.000794
16/03/1981,0.010821
17/03/1981,-0.004202
18/03/1981,0.002554
19/03/1981,-0.004228
20/03/1981,0.006941
23/03/1981,0.010877
24/03/1981,-0.005241
25/03/1981,0.015900
26/03/1981,-0.003936
27/03/1981,-0.009736
30/03/1981,-0.002231
31/03/1981,0.010563
01/04/1981,0.005771
02/04/1981,0.000216
03/04/1981,-0.004311
06/04/1981,-0.010748
07/04/1981,0.000003
08/04/1981,0.003588
09/04/1981,0.004015
10/04/1981,0.000486
13/04/1981,-0.010237
14/04/1981,-0.004887
15/04/1981,0.010461
16/04/1981,0.004719
20/04/1981,0.005443
21/04/1981,-0.008851
22/04/1981,-0.000457
23/04/1981,-0.000161
24/04/1981,0.008121
27/04/1981,0.002525
28/04/1981,-0.009114
29/04/1981,-0.008792
30/04/1981,0.000710
01/05/1981,-0.001025
04/05/1981,-0.014797
05/05/1981,-0.003168
06/05/1981,0.004477
07/05/1981,0.007817
08/05/1981,0.001471
11/05/1981,-0.013504
12/05/1981,0.007046
13/05/1981,0.000454
14/05/1981,0.006441
15/05/1981,0.006943
18/05/1981,0.002143
19/05/1981,-0.002829
20/05/1981,0.001681
21/05/1981,-0.000451
22/05/1981,0.000116
26/05/1981,0.009821
27/05/1981,0.007074
28/05/1981,-0.001431
29/05/1981,-0.004610
01/06/1981,-0.002002
02/06/1981,-0.013995
03/06/1981,0.000495
04/06/1981,0.002138
05/06/1981,0.009141
08/06/1981,-0.000060
09/06/1981,-0.002745
10/06/1981,0.002762
11/06/1981,0.010614
12/06/1981,0.000026
15/06/1981,0.000720
16/06/1981,-0.010994
17/06/1981,0.007584
18/06/1981,-0.011091
19/06/1981,0.004702
22/06/1981,-0.001890
23/06/1981,0.009783
24/06/1981,-0.004823
25/06/1981,0.002025
26/06/1981,-0.000994
29/06/1981,-0.006283
30/06/1981,-0.005768
01/07/1981,-0.009198
02/07/1981,-0.009135
06/07/1981,-0.010877
07/07/1981,0.003927
08/07/1981,0.001408
09/07/1981,0.007228
10/07/1981,0.001410
13/07/1981,0.001764
14/07/1981,-0.000052
15/07/1981,0.004352
16/07/1981,0.002670
17/07/1981,0.003403
20/07/1981,-0.014928
21/07/1981,-0.004036
22/07/1981,-0.007962
23/07/1981,0.001567
24/07/1981,0.008448
27/07/1981,0.008608
28/07/1981,-0.005179
29/07/1981,0.000213
30/07/1981,0.005791
31/07/1981,0.007547
03/08/1981,-0.003017
04/08/1981,0.004591
05/08/1981,0.011532
06/08/1981,0.001899
07/08/1981,-0.004090
10/08/1981,0.003864
11/08/1981,0.009367
12/08/1981,-0.001855
13/08/1981,0.001661
14/08/1981,-0.006128
17/08/1981,-0.009512
18/08/1981,-0.010311
19/08/1981,0.002562
20/08/1981,0.002088
21/08/1981,-0.009568
24/08/1981,-0.029357
25/08/1981,-0.004504
26/08/1981,-0.000887
27/08/1981,-0.010092
28/08/1981,0.005075
31/08/1981,-0.010813
01/09/1981,0.002002
02/09/1981,0.003100
03/09/1981,-0.019324
04/09/1981,-0.009655
08/09/1981,-0.020095
09/09/1981,0.002473
10/09/1981,0.015635
11/09/1981,0.012247
14/09/1981,-0.007388
15/09/1981,-0.006108
16/09/1981,-0.008393
17/09/1981,-0.014882
18/09/1981,-0.008531
21/09/1981,0.005801
22/09/1981,-0.004168
23/09/1981,-0.011641
24/09/1981,-0.003716
25/09/1981,-0.023983
28/09/1981,0.020667
29/09/1981,0.008656
30/09/1981,0.002953
01/10/1981,0.008003
02/10/1981,0.020420
05/10/1981,0.003231
06/10/1981,-0.000706
07/10/1981,0.015939
08/10/1981,0.009238
09/10/1981,-0.004806
12/10/1981,-0.001844
13/10/1981,-0.001739
14/10/1981,-0.015606
15/10/1981,0.005799
16/10/1981,-0.003080
19/10/1981,-0.001684
20/10/1981,0.010210
21/10/1981,-0.000813
22/10/1981,-0.002921
23/10/1981,-0.007364
26/10/1981,-0.003816
27/10/1981,0.009715
28/10/1981,0.002155
29/10/1981,-0.003661
30/10/1981,0.022451
02/11/1981,0.019569
03/11/1981,0.005292
04/11/1981,0.001320
05/11/1981,-0.006341
06/11/1981,-0.004460
09/11/1981,0.003983
10/11/1981,-0.003455
11/11/1981,0.001966
12/11/1981,0.002526
13/11/1981,-0.011724
16/11/1981,-0.012650
17/11/1981,0.006025
18/11/1981,-0.004244
19/11/1981,0.004753
20/11/1981,0.009217
23/11/1981,-0.000640
24/11/1981,0.013283
25/11/1981,0.004014
27/11/1981,0.008301
30/11/1981,0.008654
01/12/1981,-0.002075
02/12/1981,-0.010126
03/12/1981,0.003655
04/12/1981,0.007177
07/12/1981,-0.007690
08/12/1981,-0.004707
09/12/1981,0.005378
10/12/1981,0.002165
11/12/1981,-0.005615
14/12/1981,-0.015711
15/12/1981,0.000979
16/12/1981,-0.003297
17/12/1981,0.004338
18/12/1981,0.006622
21/12/1981,-0.004301
22/12/1981,-0.003569
23/12/1981,-0.003376
24/12/1981,0.002520
28/12/1981,-0.002522
29/12/1981,-0.005276
30/12/1981,0.004195
31/12/1981,0.003596
04/01/1982,0.001818
05/01/1982,-0.020240
06/01/1982,-0.007794
07/01/1982,-0.002600
08/01/1982,0.005063
11/01/1982,-0.023051
12/01/1982,-0.004801
13/01/1982,-0.012785
14/01/1982,0.005156
15/01/1982,0.006503
18/01/1982,0.005947
19/01/1982,-0.009173
20/01/1982,-0.006159
21/01/1982,0.002781
22/01/1982,-0.003751
25/01/1982,-0.003150
26/01/1982,-0.002033
27/01/1982,0.004332
28/01/1982,0.026347
29/01/1982,0.011782
01/02/1982,-0.018227
02/02/1982,0.003227
03/02/1982,-0.008967
04/02/1982,-0.001229
05/02/1982,0.007909
08/02/1982,-0.021617
09/02/1982,-0.008727
10/02/1982,0.006623
11/02/1982,-0.001038
12/02/1982,-0.000239
16/02/1982,-0.004050
17/02/1982,-0.001421
18/02/1982,0.001091
19/02/1982,-0.004236
22/02/1982,-0.012255
23/02/1982,-0.001675
24/02/1982,0.014707
25/02/1982,-0.000178
26/02/1982,-0.001420
01/03/1982,0.003080
02/03/1982,-0.003918
03/03/1982,-0.015077
04/03/1982,-0.010252
05/03/1982,-0.006608
08/03/1982,-0.016474
09/03/1982,0.007801
10/03/1982,0.005903
11/03/1982,-0.001073
12/03/1982,-0.008048
15/03/1982,0.005342
16/03/1982,-0.000355
17/03/1982,-0.001134
18/03/1982,0.011965
19/03/1982,0.003308
22/03/1982,0.019610
23/03/1982,0.006241
24/03/1982,-0.004175
25/03/1982,0.003315
26/03/1982,-0.008676
29/03/1982,0.001628
30/03/1982,0.000533
31/03/1982,-0.001709
01/04/1982,0.014203
02/04/1982,0.010993
05/04/1982,-0.002764
06/04/1982,0.005346
07/04/1982,0.002004
08/04/1982,0.006658
12/04/1982,-0.001376
13/04/1982,0.000284
14/04/1982,-0.001131
15/04/1982,0.003887
16/04/1982,0.004895
19/04/1982,-0.000635
20/04/1982,-0.009057
21/04/1982,0.002273
22/04/1982,0.010912
23/04/1982,0.011269
26/04/1982,0.004899
27/04/1982,-0.008835
28/04/1982,-0.005349
29/04/1982,-0.008338
30/04/1982,0.001897
03/05/1982,0.003199
04/05/1982,0.006496
05/05/1982,0.001432
06/05/1982,0.008702
07/05/1982,0.007749
10/05/1982,-0.006786
11/05/1982,0.008798
12/05/1982,-0.002766
13/05/1982,-0.005476
14/05/1982,-0.000694
17/05/1982,-0.010179
18/05/1982,-0.007713
19/05/1982,-0.007192
20/05/1982,-0.003841
21/05/1982,0.002203
24/05/1982,-0.000256
25/05/1982,-0.002512
26/05/1982,-0.012034
27/05/1982,-0.004025
28/05/1982,-0.002984
01/06/1982,-0.003792
02/06/1982,0.002981
03/06/1982,-0.002115
04/06/1982,-0.014892
07/06/1982,-0.001151
08/06/1982,-0.004257
09/06/1982,-0.006606
10/06/1982,0.004335
11/06/1982,0.015920
14/06/1982,-0.011101
15/06/1982,-0.003299
16/06/1982,-0.005612
17/06/1982,-0.010310
18/06/1982,-0.004937
21/06/1982,-0.000213
22/06/1982,0.008804
23/06/1982,0.016058
24/06/1982,-0.001916
25/06/1982,-0.005766
28/06/1982,0.007854
29/06/1982,-0.000249
30/06/1982,-0.003343
01/07/1982,-0.007524
02/07/1982,-0.007128
06/07/1982,-0.003430
07/07/1982,-0.001556
08/07/1982,0.000716
09/07/1982,0.011648
12/07/1982,0.006619
13/07/1982,-0.000780
14/07/1982,0.006406
15/07/1982,0.000771
16/07/1982,0.004951
19/07/1982,-0.001692
20/07/1982,0.005830
21/07/1982,0.000372
22/07/1982,0.001031
23/07/1982,-0.001849
26/07/1982,-0.006484
27/07/1982,-0.007547
28/07/1982,-0.015096
29/07/1982,-0.001313
30/07/1982,-0.004203
02/08/1982,0.015885
03/08/1982,-0.007751
04/08/1982,-0.013996
05/08/1982,-0.007283
06/08/1982,-0.011623
09/08/1982,-0.007402
10/08/1982,-0.001573
11/08/1982,-0.002942
12/08/1982,-0.002857
13/08/1982,0.011019
16/08/1982,0.003884
17/08/1982,0.041060
18/08/1982,0.002050
19/08/1982,0.002360
20/08/1982,0.031238
23/08/1982,0.025883
24/08/1982,-0.001773
25/08/1982,0.020328
26/08/1982,0.010786
27/08/1982,-0.010170
30/08/1982,0.003883
31/08/1982,0.014666
01/09/1982,-0.008228
02/09/1982,0.015626
03/09/1982,0.018386
07/09/1982,-0.009535
08/09/1982,0.006650
09/09/1982,0.000111
10/09/1982,-0.007382
13/09/1982,0.008524
14/09/1982,0.008515
15/09/1982,0.008266
16/09/1982,-0.001445
17/09/1982,-0.008625
20/09/1982,-0.000856
21/09/1982,0.017114
22/09/1982,-0.004614
23/09/1982,-0.001896
24/09/1982,-0.002690
27/09/1982,0.001705
28/09/1982,-0.001855
29/09/1982,-0.011834
30/09/1982,-0.008366
01/10/1982,0.011144
